order_id,user_id,amount,quantity,created_at,status
A0479,0794,304.36,7,2025-05-13T12:34:00Z,paid
A1223,0153,251.06,,2025-07-12T21:47:00Z,Refunded
A0439,0652,321.08,8,2025-10-09T12:41:00Z,Paid
A4988,0335,255.84,,2025-10-26T09:22:00Z,Pending
A3114,0193,,7,2025-10-27T23:38:00Z,refund
A3487,0126,,7,2025-04-30T16:00:00Z,PAID
A0062,0589,106.36,3,2025-09-02T13:27:00Z,refunded
A2470,0544,314.03,5,2025-01-09T18:37:00Z,Paid
A3019,0664,103.33,3,2025-06-23T11:17:00Z,paid
A0180,0291,19.79,1,2025-11-12T03:52:00Z,refunded
A0531,0950,462.75,4,2025-11-29T21:37:00Z,
A2248,0289,440.53,6,2025-02-14T14:14:00Z,refund
A1014,0132,,9,2025-11-12T07:37:00Z,refunded
A4795,0446,239.78,1,,paid
A4513,0929,154.25,2,2025-12-01T16:59:00Z,PAID
A2992,0243,364.3,3,2025-06-15T10:03:00Z,Paid
A1096,0718,291.65,9,2025-03-21T22:52:00Z,Refunded
A3726,0938,158.42,7,2025-04-06T21:40:00Z,refund
A4826,0390,172.76,3,2025-05-19T20:13:00Z,Refunded
A2600,0274,123.88,,2025-07-24T20:07:00Z,refunded
A3935,0405,336.93,4,2025-11-10T06:21:00Z,Paid
A4244,0746,239.17,1,2025-02-22T03:40:00Z,refund
A0539,0531,397.19,,,paid
A3863,0121,499.82,3,,
A4408,0437,316.97,8,2025-07-30T14:43:00Z,PAID
A3239,0044,384.68,7,2025-01-26T12:55:00Z,paid
A0015,0118,463.42,8,,refunded
A1834,0230,220.11,7,2025-11-24T21:19:00Z,
A1771,0259,224.96,,,refund
A4393,0850,441.48,4,2025-04-10T19:19:00Z,refunded
A0585,0169,24.9,6,2025-06-09T06:12:00Z,PAID
A2946,0465,353.42,4,2025-12-14T18:37:00Z,PAID
A3562,0007,496.46,8,2025-04-08T02:13:00Z,refunded
A1387,0447,391.67,5,2025-06-18T06:33:00Z,refunded
A3779,0537,70.39,2,2025-07-03T01:15:00Z,Paid
A1762,0786,,,2025-03-25T21:48:00Z,Refunded
A3147,0263,357.9,4,2025-12-08T10:31:00Z,Refunded
A4470,0882,477.08,1,2025-02-04T09:05:00Z,refunded
A2810,0751,394.41,5,2025-10-17T07:47:00Z,paid
A2576,0010,352.03,5,2025-09-15T05:03:00Z,PAID
A3931,0557,271.72,5,2025-03-12T02:36:00Z,paid
A1792,0730,52.81,6,2025-08-18T06:41:00Z,refund
A4356,0702,456.12,7,2025-11-05T08:34:00Z,Paid
A0010,0012,106.84,9,2025-11-22T02:45:00Z,
A1824,0542,191.45,3,2025-03-17T02:06:00Z,PAID
A4042,0659,85.74,1,2025-03-27T22:48:00Z,PAID
A0885,0746,262.21,3,2025-07-15T05:02:00Z,refunded
A4091,0218,183.81,5,2025-07-18T02:31:00Z,Pending
A4412,0533,87.14,8,2025-07-15T01:26:00Z,Paid
A0369,0566,242.51,2,2025-10-04T07:26:00Z,
A2533,0405,419.05,1,2025-08-03T22:37:00Z,refund
A3566,0780,53.23,9,2025-08-27T13:43:00Z,Paid
A0438,0866,173.22,3,2025-03-29T04:50:00Z,Paid
A4462,0602,,9,2025-09-08T12:34:00Z,refunded
A0751,0858,425.25,2,,Paid
A4370,0096,314.52,3,2025-04-07T11:52:00Z,paid
A2042,0032,350.73,8,2025-09-05T11:57:00Z,PAID
A1198,0197,,2,2025-09-29T02:24:00Z,Refunded
A2734,0386,66.0,1,2025-09-22T19:47:00Z,paid
A4835,0766,275.22,1,2025-10-08T21:47:00Z,Pending
A1734,0040,239.12,,2025-08-08T15:09:00Z,refunded
A0165,0767,125.52,1,2025-07-20T09:44:00Z,Paid
A4900,0433,103.9,,2025-11-04T04:08:00Z,Paid
A2598,0642,74.35,,2025-11-09T14:37:00Z,paid
A3085,0439,333.05,1,2025-03-26T01:12:00Z,refund
A2651,0720,124.06,5,2025-07-06T22:00:00Z,paid
A3013,0422,236.87,6,2025-10-25T03:57:00Z,Refunded
A3311,0744,29.23,3,2025-04-07T23:19:00Z,PAID
A2837,0637,369.62,8,2025-10-15T09:59:00Z,
A0108,0454,78.19,3,2025-03-12T09:25:00Z,refunded
A1939,0366,91.31,2,2025-05-20T04:17:00Z,Refunded
A2958,0386,212.97,5,2025-12-20T04:59:00Z,
A0770,0845,413.66,8,2025-10-02T20:40:00Z,Pending
A1656,0340,263.14,2,,Paid
A0064,0514,360.24,,2025-06-21T22:53:00Z,refunded
A1083,0246,7.95,6,2025-01-07T05:38:00Z,refunded
A3622,0923,162.32,9,2025-02-14T18:33:00Z,refund
A3621,0991,296.2,6,2025-04-02T13:19:00Z,PAID
A0334,0545,301.26,3,2025-08-10T18:05:00Z,Paid
A2296,0957,498.69,4,2025-11-14T22:57:00Z,PAID
A0292,0128,451.7,2,2025-09-01T01:37:00Z,paid
A1482,0246,496.76,6,2025-03-19T16:03:00Z,PAID
A4484,0036,412.36,8,2025-04-06T06:31:00Z,refunded
A3414,0169,355.89,2,2025-12-11T13:27:00Z,Paid
A4515,0210,428.45,5,2025-05-13T20:32:00Z,Refunded
A4304,0498,100.41,,2025-10-06T03:24:00Z,Pending
A3260,0859,384.86,5,2025-02-05T21:42:00Z,paid
A0534,0427,499.33,8,2025-06-06T06:01:00Z,refund
A2080,0549,450.67,7,2025-11-06T22:12:00Z,Refunded
A1481,0347,145.83,5,2025-10-26T01:57:00Z,
A0357,0129,205.74,7,,PAID
A0412,0241,490.51,8,2025-06-17T04:41:00Z,refund
A3906,0783,233.18,1,2025-07-07T14:50:00Z,Pending
A4599,0329,,5,2025-10-23T16:53:00Z,Paid
A0762,0855,,7,2025-09-07T23:47:00Z,
A0422,0132,272.36,3,,Paid
A4298,0833,270.03,,2025-10-03T14:08:00Z,Refunded
A2247,0630,174.02,2,2025-04-13T04:37:00Z,paid
A1805,0068,95.62,8,2025-04-07T14:57:00Z,refunded
A2910,0336,465.27,,2025-10-17T07:35:00Z,Pending
A4667,0170,177.73,2,,Pending
A4781,0312,,1,2025-01-17T04:10:00Z,Pending
A4227,0847,345.8,9,2025-05-13T10:51:00Z,
A4671,0390,64.61,8,2025-08-18T04:19:00Z,Pending
A1439,0707,33.48,5,,PAID
A2783,0871,113.06,1,2025-04-25T22:53:00Z,
A1466,0215,104.1,4,2025-04-14T22:43:00Z,
A0132,0228,319.67,5,2025-10-02T11:57:00Z,refunded
A1702,0692,321.62,,2025-12-20T16:17:00Z,paid
A3381,0293,460.92,1,2025-08-13T05:49:00Z,refund
A1859,0974,152.83,8,2025-06-18T09:29:00Z,Paid
A4729,0374,401.19,2,2025-04-03T05:40:00Z,paid
A2413,0436,483.52,7,2025-02-22T18:01:00Z,paid
A4395,0354,354.66,7,2025-02-28T19:25:00Z,paid
A1090,0913,180.96,7,2025-09-01T11:15:00Z,PAID
A2712,0487,149.32,5,2025-12-05T12:43:00Z,Paid
A4418,0677,91.6,5,2025-01-05T06:12:00Z,Pending
A0693,0205,280.92,3,,Pending
A3894,0467,172.24,5,2025-02-18T19:45:00Z,refund
A2716,0026,230.06,,2025-09-01T02:44:00Z,Pending
A2701,0727,401.86,9,,PAID
A4917,0981,399.85,7,2025-08-09T02:34:00Z,paid
A2750,0017,168.56,6,2025-11-07T05:50:00Z,Pending
A4383,0735,,7,2025-01-29T01:08:00Z,refund
A2925,0982,299.42,3,2025-12-20T19:45:00Z,Refunded
A1968,0812,273.23,,2025-03-21T01:28:00Z,PAID
A2960,0369,,9,2025-03-12T17:21:00Z,Pending
A0009,0645,295.43,2,2025-03-09T21:19:00Z,refunded
A3372,0575,282.87,3,2025-08-22T20:53:00Z,PAID
A4532,0286,376.12,4,2025-05-10T04:09:00Z,refund
A1900,0191,127.08,4,2025-10-14T07:19:00Z,Paid
A0778,0369,146.82,6,2025-11-14T04:37:00Z,refunded
A4026,0896,118.96,9,2025-11-06T18:39:00Z,refunded
A3446,0166,448.64,5,,paid
A0229,0701,129.31,,2025-06-22T06:26:00Z,refunded
A0753,0271,372.14,2,2025-09-03T22:01:00Z,Pending
A4702,0894,104.24,4,2025-11-16T02:25:00Z,Pending
A1381,0427,280.16,7,2025-10-10T15:06:00Z,Paid
A4337,0932,480.56,8,2025-08-26T03:46:00Z,
A2713,0761,72.75,3,2025-08-05T05:43:00Z,Pending
A3354,0849,33.35,8,2025-05-10T14:33:00Z,Paid
A0006,0964,436.78,9,2025-08-17T21:55:00Z,
A2823,0878,326.77,4,,Refunded
A0033,0325,111.39,8,2025-06-08T01:19:00Z,refunded
A0191,0383,38.25,6,2025-09-19T11:15:00Z,
A1909,0462,241.12,7,2025-08-22T22:27:00Z,Paid
A4002,0479,341.72,3,,Pending
A0323,0182,,8,2025-01-09T09:22:00Z,PAID
A2301,0438,220.56,8,,paid
A2845,0820,399.53,8,2025-09-13T19:37:00Z,Pending
A1746,0617,107.26,2,2025-10-25T02:02:00Z,PAID
A4723,0089,356.9,7,,
A2521,0632,423.97,4,2025-03-21T13:40:00Z,paid
A2914,0707,458.6,5,2025-03-28T19:15:00Z,
A4110,0462,351.66,5,2025-05-22T03:28:00Z,PAID
A0117,0319,303.07,,2025-09-08T19:28:00Z,refunded
A0763,0045,99.2,3,2025-04-19T10:34:00Z,refunded
A0106,0652,194.46,3,2025-01-02T15:47:00Z,refunded
A1475,0942,474.23,,2025-10-05T03:12:00Z,
A0721,0966,,5,2025-09-25T05:47:00Z,Paid
A1027,0491,398.21,2,2025-09-19T20:19:00Z,Refunded
A3934,0197,100.87,3,2025-10-18T00:31:00Z,Paid
A1671,0365,154.74,1,2025-01-27T22:17:00Z,PAID
A0579,0791,,9,,Refunded
A0240,0403,249.83,,2025-04-07T01:43:00Z,refund
A4636,0196,324.9,7,2025-08-23T10:11:00Z,paid
A1473,0290,36.0,4,2025-08-14T21:22:00Z,paid
A3348,0415,84.13,4,2025-06-21T17:49:00Z,Pending
A2806,0872,228.61,6,2025-04-11T17:03:00Z,Refunded
A1156,0463,102.59,9,2025-08-25T02:15:00Z,Pending
A2681,0417,134.68,2,2025-01-20T02:54:00Z,Refunded
A0964,0043,272.7,5,2025-12-05T16:51:00Z,refunded
A3998,0043,94.0,7,,Refunded
A0329,0862,144.3,4,2025-01-13T04:46:00Z,Paid
A4699,0422,180.69,2,2025-10-15T22:53:00Z,PAID
A2718,0891,438.5,6,2025-01-21T13:35:00Z,Pending
A0009,0645,295.43,2,2025-03-09T16:19:00Z,refund
A0414,0743,462.31,3,2025-12-12T00:43:00Z,paid
A0957,0392,128.06,9,2025-08-14T18:15:00Z,Refunded
A3514,0098,24.42,8,2025-07-24T13:14:00Z,
A3636,0479,12.87,,,Paid
A2851,0789,174.67,2,2025-03-14T12:18:00Z,Pending
A1552,0238,48.68,1,2025-06-30T14:45:00Z,Paid
A3325,0681,360.26,9,2025-06-21T05:03:00Z,PAID
A2523,0263,178.56,9,2025-07-15T01:54:00Z,Pending
A3580,0404,,1,2025-11-26T19:43:00Z,PAID
A2665,0154,211.97,5,2025-09-04T09:55:00Z,
A1661,0581,225.21,6,2025-07-18T21:38:00Z,Refunded
A4832,0274,455.38,,2025-11-25T04:34:00Z,PAID
A1134,0563,352.13,6,2025-05-05T14:36:00Z,Refunded
A2220,0709,98.09,4,2025-05-26T14:23:00Z,Pending
A3090,0130,86.7,9,2025-06-28T17:03:00Z,refund
A1459,0343,241.17,9,2025-02-18T01:19:00Z,Pending
A0696,0017,87.4,5,2025-08-27T03:02:00Z,Pending
A4648,0123,96.94,3,2025-09-21T23:41:00Z,refunded
A4799,0442,273.94,,2025-10-27T02:51:00Z,Refunded
A0562,0559,403.24,2,2025-01-21T20:49:00Z,Paid
A2146,0360,286.32,3,2025-07-10T02:56:00Z,Pending
A3321,0417,227.86,7,2025-10-26T18:46:00Z,Pending
A4081,0428,252.13,9,2025-01-27T11:29:00Z,PAID
A0675,0682,24.74,,2025-09-22T17:48:00Z,Refunded
A0646,0116,27.46,5,2025-04-01T00:08:00Z,Pending
A1942,0943,35.81,2,2025-01-18T15:03:00Z,Refunded
A0492,0640,368.1,8,2025-04-24T18:14:00Z,Refunded
A4291,0260,,2,2025-01-25T03:30:00Z,PAID
A4202,0250,73.97,9,2025-05-18T01:22:00Z,
A0234,0550,43.75,3,,
A3473,0195,23.6,9,2025-03-24T19:40:00Z,
A0432,0375,27.89,3,2025-07-29T14:05:00Z,refunded
A2589,0944,37.96,7,2025-06-22T10:40:00Z,PAID
A3233,0323,399.67,1,2025-07-25T09:21:00Z,Paid
A4928,0582,402.46,,,refunded
A4997,0787,,7,2025-09-03T01:43:00Z,paid
A4051,0833,189.03,1,2025-10-06T10:42:00Z,paid
A2269,0543,7.75,3,2025-11-03T04:48:00Z,PAID
A3735,0145,259.25,4,2025-01-15T08:04:00Z,Pending
A4135,0944,,6,2025-10-02T05:46:00Z,refund
A4161,0669,474.35,4,2025-12-03T11:18:00Z,paid
A1375,0474,67.55,8,2025-09-16T10:48:00Z,Paid
A0160,0773,411.32,,2025-08-18T09:03:00Z,refunded
A3835,0089,321.51,6,2025-08-25T04:55:00Z,Paid
A1718,0604,,2,2025-04-23T00:22:00Z,Paid
A1389,0580,466.7,7,2025-05-12T18:24:00Z,
A0983,0212,499.43,5,2025-12-15T04:05:00Z,Refunded
A0787,0737,12.01,1,2025-11-18T14:28:00Z,paid
A3217,0642,389.34,3,2025-11-05T06:14:00Z,refund
A2037,0420,336.71,8,2025-01-15T19:58:00Z,refund
A1705,0419,228.91,3,2025-04-27T06:11:00Z,refunded
A1047,0974,328.33,3,2025-04-14T02:29:00Z,paid
A3860,0492,27.22,2,2025-05-27T09:44:00Z,Paid
A4374,0313,316.11,9,2025-08-02T07:20:00Z,paid
A0991,0060,103.71,,2025-08-24T09:40:00Z,paid
A3836,0765,177.71,7,2025-01-12T08:35:00Z,refund
A4271,0432,460.54,5,2025-01-02T06:40:00Z,Pending
A3692,0678,288.42,3,2025-07-29T08:13:00Z,refunded
A3892,0864,356.22,9,2025-04-30T05:47:00Z,refund
A4310,0063,308.3,8,2025-10-30T18:19:00Z,Pending
A4119,0187,133.3,1,2025-06-26T21:26:00Z,
A3645,0629,148.45,1,2025-07-27T11:46:00Z,Paid
A1945,0045,346.18,9,2025-11-08T01:35:00Z,Pending
A2199,0323,38.84,,2025-02-15T10:07:00Z,Paid
A0951,0920,162.96,7,2025-03-01T15:56:00Z,refunded
A1687,0358,76.96,6,2025-04-13T10:01:00Z,refunded
A3358,0784,344.24,8,2025-09-28T20:21:00Z,Refunded
A4657,0040,,4,2025-01-07T23:27:00Z,Paid
A1596,0909,437.72,,2025-05-25T11:27:00Z,Pending
A4359,0158,310.73,6,2025-11-30T17:10:00Z,Refunded
A3844,0330,267.92,1,2025-11-08T08:23:00Z,Paid
A1238,0409,105.07,4,2025-05-30T00:34:00Z,Paid
A4810,0981,263.61,,2025-02-24T10:11:00Z,
A0869,0953,399.56,9,2025-03-12T03:05:00Z,Paid
A3921,0359,,5,2025-08-05T03:51:00Z,PAID
A2803,0720,195.47,8,2025-09-12T07:58:00Z,Paid
A0112,0039,103.01,5,2025-11-21T21:31:00Z,PAID
A4425,0672,496.2,2,2025-01-17T23:22:00Z,Paid
A3697,0924,38.04,7,2025-02-19T07:01:00Z,
A1261,0371,253.16,,2025-04-24T20:15:00Z,Paid
A3553,0146,421.3,8,2025-12-03T05:38:00Z,Pending
A1181,0586,224.59,4,,Pending
A3464,0063,382.06,4,2025-08-30T22:02:00Z,refund
A0712,0666,173.58,,2025-06-17T15:13:00Z,refund
A1848,0727,468.62,,2025-08-27T03:46:00Z,PAID
A4372,0448,431.86,7,2025-06-10T08:32:00Z,Pending
A0830,0986,230.06,1,2025-05-02T20:20:00Z,Paid
A3994,0412,257.04,6,,PAID
A1946,0731,380.27,5,2025-10-05T01:22:00Z,PAID
A0374,0079,88.53,8,2025-11-29T06:34:00Z,paid
A3467,0350,75.25,,,paid
A2446,0740,460.7,,2025-05-21T03:06:00Z,Refunded
A0923,0748,231.61,2,,refunded
A4722,0697,35.12,6,2025-09-07T03:44:00Z,refunded
A2209,0980,128.85,,2025-02-01T17:00:00Z,paid
A2240,0273,287.9,1,2025-10-06T23:55:00Z,Paid
A0700,0121,12.78,4,2025-03-22T11:30:00Z,Refunded
A1299,0374,231.32,5,2025-03-11T01:37:00Z,Refunded
A1986,0528,301.67,7,2025-07-30T07:45:00Z,refund
A2614,0155,332.52,7,,refunded
A0666,0784,,6,2025-07-26T15:57:00Z,Refunded
A3028,0660,37.32,9,2025-08-15T04:46:00Z,Pending
A3611,0122,279.37,4,2025-11-02T15:28:00Z,Paid
A0198,0747,25.66,,2025-11-25T08:12:00Z,
A4638,0178,477.24,7,2025-03-23T22:25:00Z,refunded
A4765,0959,235.12,5,2025-06-23T12:53:00Z,Paid
A4946,0134,488.95,9,2025-09-21T09:38:00Z,Pending
A3005,0271,355.16,1,2025-10-06T13:15:00Z,Paid
A4509,0111,389.74,7,2025-05-28T15:25:00Z,paid
A4963,0805,49.94,3,2025-05-09T11:31:00Z,
A2464,0178,276.89,2,2025-03-25T02:06:00Z,refund
A4595,0629,74.45,,2025-03-25T19:36:00Z,
A1107,0010,88.3,8,2025-08-08T11:10:00Z,Paid
A3144,0311,393.7,8,2025-02-15T04:38:00Z,
A3564,0423,228.5,6,2025-09-24T09:55:00Z,paid
A2215,0321,171.31,5,2025-11-18T00:24:00Z,
A3821,0805,10.21,4,,refunded
A0864,0205,188.33,8,,refund
A3938,0995,,8,2025-07-29T00:58:00Z,Pending
A1856,0164,224.5,6,2025-06-06T07:29:00Z,Pending
A1520,0172,404.87,2,2025-06-16T05:53:00Z,
A0796,0092,388.22,2,2025-03-05T16:03:00Z,
A4036,0884,100.66,1,2025-10-02T22:14:00Z,refunded
A1505,0080,93.81,8,,PAID
A2067,0891,261.45,6,2025-06-23T11:23:00Z,refund
A1108,0291,,1,2025-10-26T07:52:00Z,refund
A1546,0539,458.73,9,2025-11-21T06:41:00Z,Refunded
A4252,0859,59.15,3,2025-05-05T07:55:00Z,PAID
A4035,0709,459.08,5,2025-01-19T06:04:00Z,PAID
A3060,0486,402.86,5,2025-09-01T17:02:00Z,
A2592,0382,,2,2025-12-03T01:19:00Z,PAID
A4559,0876,120.54,7,2025-08-06T23:14:00Z,PAID
A4446,0629,241.02,8,2025-12-19T17:03:00Z,PAID
A0583,0358,150.5,4,2025-04-21T21:15:00Z,PAID
A2998,0354,82.04,9,2025-10-18T07:27:00Z,Refunded
A0014,0170,451.02,,2025-12-09T00:27:00Z,refunded
A1550,0164,232.46,2,2025-08-01T17:11:00Z,refunded
A2822,0607,9.08,2,2025-07-19T15:23:00Z,refunded
A4283,0711,7.71,7,2025-10-28T03:10:00Z,PAID
A0246,0899,,9,,paid
A3350,0572,240.22,4,2025-10-04T04:33:00Z,
A0515,0419,,3,2025-12-19T23:01:00Z,PAID
A1774,0592,466.38,7,2025-05-09T13:40:00Z,Refunded
A0984,0649,409.25,,2025-07-30T17:17:00Z,Pending
A1893,0494,24.31,2,2025-10-23T10:37:00Z,PAID
A2113,0157,358.03,2,2025-09-06T00:01:00Z,Paid
A3724,0851,58.8,6,2025-05-31T07:13:00Z,refund
A2227,0991,374.12,3,2025-08-30T10:57:00Z,PAID
A1438,0936,298.9,5,2025-04-15T20:27:00Z,refund
A3667,0516,165.81,1,,paid
A4738,0949,422.15,,,
A0963,0309,471.32,9,2025-04-14T11:19:00Z,refunded
A3139,0129,478.47,3,2025-09-16T20:53:00Z,paid
A3064,0401,462.01,9,2025-05-04T19:08:00Z,
A0367,0675,133.21,1,2025-04-01T07:52:00Z,Refunded
A1525,0390,233.03,5,2025-11-02T05:34:00Z,paid
A1361,0889,88.87,5,2025-07-15T17:57:00Z,paid
A0372,0578,485.24,3,2025-07-05T00:23:00Z,refunded
A2401,0786,247.89,1,2025-11-27T13:29:00Z,
A4350,0192,297.0,1,2025-12-08T23:00:00Z,paid
A2467,0503,345.25,5,,
A2779,0524,184.55,,2025-03-15T07:35:00Z,Paid
A2242,0710,251.62,6,,
A0932,0162,470.25,1,2025-01-23T20:30:00Z,refunded
A3234,0614,239.44,4,2025-06-27T03:10:00Z,
A3885,0274,134.47,2,2025-01-29T12:00:00Z,PAID
A2196,0556,476.84,9,2025-02-10T16:49:00Z,Pending
A0308,0120,446.79,,2025-08-09T06:33:00Z,PAID
A2748,0894,266.0,7,2025-05-20T10:54:00Z,paid
A4577,0413,29.39,6,2025-07-21T21:11:00Z,refunded
A4518,0246,407.14,1,2025-11-23T09:01:00Z,Refunded
A3675,0573,161.1,9,2025-08-18T02:15:00Z,PAID
A4171,0086,62.1,4,2025-05-17T01:54:00Z,Paid
A0993,0848,212.2,9,2025-08-22T12:26:00Z,paid
A0200,0743,,1,2025-11-20T05:08:00Z,refunded
A1619,0895,16.82,8,2025-03-28T07:55:00Z,paid
A2785,0661,469.48,3,2025-03-10T12:04:00Z,refunded
A0468,0758,,8,2025-06-13T08:11:00Z,Paid
A1097,0395,443.43,9,2025-01-07T09:49:00Z,paid
A3420,0616,,4,2025-09-19T20:02:00Z,Refunded
A1421,0862,411.3,8,2025-09-11T11:54:00Z,
A1080,0327,250.82,2,2025-01-02T01:35:00Z,Paid
A3936,0592,46.68,9,2025-03-03T07:42:00Z,refund
A4364,0196,383.73,7,2025-06-21T00:45:00Z,refunded
A1360,0462,,7,2025-03-28T12:25:00Z,Paid
A1087,0876,426.14,1,2025-01-16T00:23:00Z,Pending
A3616,0724,442.29,9,2025-10-27T21:29:00Z,Refunded
A1305,0062,252.19,2,2025-07-07T16:09:00Z,Pending
A3236,0474,460.12,4,2025-02-09T02:23:00Z,Pending
A4572,0546,403.88,2,2025-11-04T22:08:00Z,Refunded
A1433,0448,198.63,1,2025-09-13T21:25:00Z,Pending
A2498,0735,52.64,2,2025-09-03T17:11:00Z,Refunded
A2771,0621,,3,2025-06-03T16:07:00Z,refunded
A3278,0619,350.48,5,2025-05-11T05:05:00Z,PAID
A3588,0665,,2,2025-09-13T04:22:00Z,Refunded
A4703,0009,485.88,2,2025-04-26T17:37:00Z,paid
A0912,0857,475.95,6,2025-12-10T18:41:00Z,paid
A3402,0544,464.77,5,2025-03-22T13:20:00Z,
A2469,0046,440.45,9,2025-08-28T22:49:00Z,paid
A4570,0651,234.68,4,2025-03-02T06:28:00Z,paid
A3832,0254,448.12,5,2025-02-10T14:04:00Z,refunded
A4712,0203,217.44,9,2025-07-26T13:50:00Z,Paid
A0446,0196,223.8,2,2025-02-24T22:45:00Z,PAID
A0092,0543,128.39,7,2025-09-02T15:45:00Z,refund
A2717,0107,,3,,PAID
A3125,0333,102.77,8,2025-11-03T23:42:00Z,refund
A1557,0835,129.88,7,2025-06-21T08:11:00Z,Paid
A2028,0318,,7,,
A2624,0951,137.47,5,2025-11-26T16:03:00Z,
A4428,0569,386.75,6,2025-04-06T02:58:00Z,refund
A0178,0076,220.33,1,2025-01-06T18:51:00Z,refunded
A4587,0650,452.58,9,2025-01-22T19:47:00Z,Paid
A1874,0742,112.26,9,2025-07-18T09:13:00Z,Pending
A0671,0126,330.7,1,2025-06-14T01:44:00Z,Pending
A0887,0127,40.17,8,2025-08-06T19:53:00Z,paid
A3583,0911,336.24,9,,Refunded
A1056,0511,110.69,8,2025-05-10T12:49:00Z,paid
A1795,0549,,4,2025-06-01T11:56:00Z,paid
A4583,0717,381.24,9,2025-02-06T07:04:00Z,paid
A1512,0759,189.48,8,2025-02-14T02:25:00Z,paid
A4687,0743,312.47,1,2025-09-02T01:14:00Z,paid
A2254,0095,333.81,,2025-08-15T01:45:00Z,paid
A4821,0477,,1,2025-11-12T19:42:00Z,Pending
A0601,0158,114.27,3,2025-12-07T17:05:00Z,refund
A2294,0038,421.31,4,2025-01-31T19:27:00Z,refunded
A0474,0073,253.09,6,2025-11-29T21:39:00Z,
A3843,0603,472.07,1,2025-08-20T21:23:00Z,paid
A4945,0567,,8,,refunded
A3491,0403,334.45,9,2025-04-19T19:24:00Z,Refunded
A4375,0150,471.14,6,2025-05-17T05:42:00Z,refund
A0896,0193,330.47,5,2025-06-16T02:37:00Z,refunded
A4208,0144,369.84,9,2025-01-23T20:48:00Z,
A0576,0280,426.58,3,2025-09-04T02:06:00Z,Paid
A4550,0795,204.43,6,2025-09-06T11:33:00Z,Paid
A1739,0195,494.31,7,2025-09-26T14:52:00Z,refunded
A4908,0865,272.58,6,2025-09-23T12:56:00Z,Paid
A1751,0169,84.92,3,2025-04-07T21:41:00Z,refund
A0484,0336,31.77,8,2025-12-21T09:11:00Z,Pending
A4611,0441,360.56,,2025-12-10T07:57:00Z,PAID
A4802,0646,371.88,1,2025-03-12T01:51:00Z,refund
A3819,0976,344.47,6,2025-11-11T04:38:00Z,refunded
A4077,0455,285.63,7,2025-12-07T16:41:00Z,paid
A1084,0129,231.47,8,2025-03-29T06:09:00Z,refund
A2475,0946,,,2025-11-05T21:01:00Z,refund
A1319,0922,128.18,8,2025-04-11T14:08:00Z,refund
A4534,0637,176.67,6,2025-12-04T14:36:00Z,Pending
A4692,0529,295.7,8,2025-09-11T12:10:00Z,paid
A4774,0990,194.46,7,2025-03-01T13:35:00Z,Paid
A4264,0356,,8,2025-07-04T14:09:00Z,paid
A0997,1000,224.77,4,2025-09-11T04:13:00Z,refund
A2225,0327,230.11,2,2025-06-05T01:13:00Z,
A3432,0026,273.88,9,2025-12-12T16:54:00Z,Pending
A0775,0463,,,2025-01-14T06:11:00Z,PAID
A2228,0661,101.02,,,PAID
A0829,0541,61.41,1,2025-07-06T11:57:00Z,Paid
A2670,0314,,9,2025-08-04T11:25:00Z,refund
A0837,0995,62.83,4,2025-01-08T23:22:00Z,refund
A0267,0672,266.4,6,2025-07-25T12:52:00Z,Paid
A1956,0509,466.9,,2025-03-21T00:14:00Z,refund
A0928,0213,165.67,2,,Paid
A1488,0931,,8,2025-06-16T04:37:00Z,Paid
A3162,0983,132.63,7,2025-10-16T02:24:00Z,Refunded
A1865,0670,370.04,4,2025-11-05T02:57:00Z,PAID
A4603,0804,479.57,,2025-05-10T21:19:00Z,Refunded
A4828,0184,189.37,2,2025-04-30T01:53:00Z,Refunded
A4163,0419,224.44,5,2025-05-21T15:58:00Z,Paid
A3959,0675,312.42,4,2025-04-07T03:39:00Z,Refunded
A0821,0575,299.18,,2025-11-29T07:59:00Z,PAID
A1018,0855,155.11,4,2025-01-29T23:22:00Z,Paid
A1761,0363,41.5,3,2025-06-19T00:57:00Z,Refunded
A1445,0669,488.96,7,2025-01-10T03:37:00Z,Refunded
A0136,0038,265.7,7,2025-12-01T19:39:00Z,
A1066,0613,16.82,8,2025-03-03T21:58:00Z,Paid
A4187,0821,,9,2025-03-18T18:03:00Z,Pending
A3817,0214,493.0,7,2025-02-06T09:01:00Z,
A1659,0754,85.55,5,2025-01-26T02:09:00Z,Pending
A3789,0811,,9,2025-03-24T13:54:00Z,paid
A3925,0793,374.94,2,2025-06-02T12:22:00Z,Paid
A0226,0118,439.22,1,,paid
A1138,0521,198.59,3,2025-04-22T13:39:00Z,Refunded
A4369,0563,340.81,6,2025-07-09T16:39:00Z,refund
A0552,0729,375.93,8,2025-01-24T04:08:00Z,
A0917,0811,374.09,1,2025-02-24T21:55:00Z,Refunded
A0144,0010,60.99,5,2025-03-28T12:08:00Z,Refunded
A0088,0802,74.45,7,,paid
A4547,0872,321.19,1,2025-05-03T04:10:00Z,paid
A0977,0793,196.46,6,2025-05-15T06:46:00Z,Pending
A2707,0094,212.5,8,2025-08-16T22:22:00Z,refunded
A0172,0768,128.14,1,2025-07-31T01:04:00Z,
A0227,0478,14.18,4,2025-06-07T05:17:00Z,refunded
A4363,0452,458.25,3,2025-05-31T15:45:00Z,
